STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/12/20,10.74,,0.01,0,0,44,58,37,310,290,28,38.9,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/13/20,14.09,,0,0,0,44,50,34,280,260,23.9,35.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/14/20,12.3,,0.01,0,0,39,40,33,30,20,21,25.9,1,,,,1,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/15/20,10.07,,0,0,0,36,42,31,20,20,18.1,23,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/16/20,5.14,,0.04,0,0,35,40,30,240,230,10.1,15,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/17/20,7.83,,0,0,0,41,50,36,320,300,16.1,21.9,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/18/20,6.93,,0.29,0,0,42,46,39,90,10,15,21.9,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/19/20,9.62,,0.22,0,0,45,64,41,210,200,21.9,31.1,1,1,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/20/20,15.43,,0.06,0,0,48,63,31,300,300,23.9,34,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/21/20,10.29,,0,0,0,31,35,26,20,30,21,29.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/22/20,6.93,,0.16,2.2,0,31,37,26,120,120,17,21.9,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/23/20,4.7,,0.05,1,3.1,36,45,33,300,290,12.1,14.1,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/24/20,6.49,,0,0,0,40,49,34,90,,13,,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/25/20,7.38,,0,0,0,43,58,32,210,180,17,25.1,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/26/20,10.74,,0,0,0,48,52,38,20,210,18.1,23,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/27/20,10.29,,0.33,0,0,42,50,37,40,30,18.1,21.9,1,,1,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/28/20,9.17,,1.48,0,0,49,67,44,200,190,28,40,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/29/20,20.8,,0,0,0,51,63,44,250,270,35.1,55,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/30/20,10.51,,0,0,0,45,51,39,300,280,21,30,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/31/20,12.53,,0,0,0,40,43,37,30,20,19.9,23.9,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/01/20,6.93,,0,0,0,43,53,38,60,60,13,18.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/02/20,4.92,,0,0,0,46,61,34,70,80,14.1,19.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/03/20,6.49,,0,0,0,55,70,46,280,270,14.1,19,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/04/20,7.61,,0.06,0,0,48,52,37,320,320,16.1,21.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/05/20,8.5,,0,0,0,42,52,35,40,30,15,19.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/06/20,5.82,,0.01,0,0,47,64,35,180,190,15,21.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/07/20,7.83,,0.04,0,0,63,80,51,220,220,23,33.1,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/08/20,8.05,,0.22,0,0,61,74,48,340,10,25.1,35.1,1,,1,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/09/20,17.9,,0,0,0,46,50,36,310,290,32,47,,,,,1,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/10/20,9.62,,0,0,0,40,50,33,270,290,18.1,25.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/11/20,7.61,,0.17,0,0,50,63,42,220,240,23,33.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/12/20,9.62,,0.13,0,0,56,66,49,160,160,19.9,27.1,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/13/20,17,,0.02,0,0,45,56,34,300,300,29.1,42.1,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/14/20,12.3,,0,0,0,35,41,30,260,260,23.9,36.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/15/20,8.28,,0.1,1.7,1.2,33,40,27,290,260,17,23.9,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/16/20,9.17,,0,0,0,37,47,28,270,250,19.9,29.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/17/20,7.83,,0.29,3,2,38,42,34,40,40,16.1,19.9,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/18/20,16.33,,0,0,0,44,59,34,210,220,29.1,40,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/19/20,11.18,,0,0,0,53,62,39,40,330,21,33.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/20/20,12.53,,0.04,0,0,48,64,36,230,260,28,42.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/21/20,14.54,,0,0,0,47,53,36,310,310,25.1,36.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/22/20,6.93,,0.06,0,0,46,63,40,10,360,21.9,27.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/23/20,7.61,,0,0,0,50,57,43,360,20,17,21,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/24/20,9.84,,0,0,0,45,50,40,30,30,16.1,18.1,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/25/20,12.75,,0.19,0,0,44,47,42,20,30,21.9,28,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/26/20,11.41,,0,0,0,49,63,41,30,10,23,36,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/27/20,9.17,,0.16,0,0,53,68,40,190,160,23.9,36,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/28/20,7.38,,0.27,0,0,61,76,48,190,170,23,32,1,1,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/29/20,10.74,,1.89,0,0,56,61,43,340,340,30,40.9,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/30/20,13.65,,0.16,0,0,47,56,42,350,330,28,42.9,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/01/20,5.82,,0,0,0,52,68,38,170,180,14.1,19,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/02/20,10.51,,0,0,0,65,77,59,280,270,18.1,29.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/03/20,12.3,,0,0,0,67,74,48,30,30,30,36,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/04/20,16.11,,0,0,0,48,48,40,30,20,23.9,32,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/05/20,9.84,,0.09,0,0,45,49,40,100,100,18.1,21.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/06/20,8.05,,0,0,0,49,63,40,40,30,15,21,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/07/20,10.51,,0,0,0,56,66,45,280,280,23.9,38,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/08/20,14.54,,0,0,0,44,46,34,30,20,29.1,40,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/09/20,10.74,,0,0,0,42,59,31,250,240,21,29.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/10/20,10.74,,0.2,0,0,50,55,37,10,210,23.9,33.1,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/11/20,7.38,,0,0,0,43,52,41,360,350,16.1,21.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/12/20,10.07,,0,0,0,50,63,41,60,300,18.1,25.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/13/20,11.41,,0.08,0,0,53,69,42,100,150,21,30,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/14/20,7.83,,3.53,0,0,61,73,54,170,170,16.1,23,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/15/20,7.83,,0.68,0,0,68,79,54,290,260,23,33.1,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/16/20,11.63,,0.56,0,0,60,67,50,30,50,19.9,25.1,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/17/20,8.5,,3.11,0,0,59,68,53,150,140,18.1,25.9,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/18/20,10.07,,0,0,0,61,64,53,30,20,17,21,1,1,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/19/20,13.65,,0.25,0,0,54,59,52,20,30,21.9,25.9,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/20/20,11.41,,0,0,0,59,66,53,80,80,21,29.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/21/20,6.71,,0,0,0,62,70,57,80,80,17,23.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/22/20,4.25,,0,0,0,63,72,57,90,60,12.1,16.1,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/23/20,8.72,,0.52,0,0,66,82,55,130,140,17,25.9,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/24/20,6.04,,0,0,0,74,90,64,140,140,13,13,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/25/20,8.95,,0.18,0,0,78,88,69,200,200,17,17,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/26/20,8.5,,0.07,0,0,79,89,68,130,130,23,23,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/27/20,6.71,,0.03,0,0,80,87,72,190,190,15,15,,,1,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/28/20,10.07,,0.21,0,0,75,82,62,330,330,25.9,28,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/29/20,11.18,,0,0,0,67,76,58,330,330,23.9,30,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/30/20,8.28,,0,0,0,63,73,54,320,300,14.1,21,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/31/20,8.5,,0,0,0,59,69,50,40,40,15,15,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/01/20,12.75,,0.02,0,0,63,76,53,200,200,21,29.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/02/20,16.11,,0,0,0,77,94,67,240,240,21.9,31.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/03/20,8.05,,0.19,0,0,79,87,67,220,260,21.9,25.9,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/04/20,7.38,,0,0,0,78,88,70,90,90,14.1,14.1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/05/20,6.93,,0,0,0,79,89,70,220,230,16.1,25.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/06/20,10.96,,0,0,0,74,76,59,40,40,17,23.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/07/20,8.5,,0,0,0,66,79,56,40,40,15,18.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/08/20,8.28,,0,0,0,75,90,62,90,100,17,25.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/09/20,15.21,,0.26,0,0,79,91,73,160,180,38,59.9,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/10/20,12.97,,0.3,0,0,76,84,62,220,230,29.1,40.9,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/11/20,10.96,,0,0,0,68,82,59,270,270,25.1,36.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/12/20,8.28,,0,0,0,70,75,54,10,10,21,27.1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/13/20,15.21,,0,0,0,58,66,52,30,50,21,28,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/14/20,10.07,,0,0,0,60,68,53,60,60,16.1,23,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/15/20,6.71,,0,0,0,63,73,52,60,50,16.1,21.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/16/20,6.49,,0,0,0,69,86,57,100,70,16.1,21,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/17/20,6.04,,0,0,0,76,87,64,80,110,15,17,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/18/20,5.14,,0,0,0,78,90,66,100,90,14.1,17,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/19/20,4.92,,0,0,0,81,93,69,210,230,15,21.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/20/20,9.62,,0.19,0,0,82,91,71,200,200,23.9,36,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/21/20,6.71,,0,0,0,76,84,69,120,110,17,23,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/22/20,6.93,,1.55,0,0,77,88,67,20,350,17,29.1,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/23/20,11.41,,0,0,0,70,78,63,270,320,16.1,27.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/24/20,6.93,,0.04,0,0,70,81,61,310,270,18.1,23,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/25/20,6.49,,0,0,0,74,86,62,310,310,16.1,19.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/26/20,7.61,,1.55,0,0,75,81,70,330,330,40,53,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/27/20,7.38,,0,0,0,78,88,72,220,240,15,19.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/28/20,6.26,,0,0,0,78,85,72,100,100,16.1,16.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/29/20,7.61,,0.3,0,0,81,93,72,360,350,28,36.9,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/30/20,6.49,,0,0,0,79,91,73,60,100,17,23,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/01/20,9.17,,0,0,0,81,89,71,100,60,18.1,25.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/02/20,6.49,,0,0,0,80,91,69,40,40,14.1,18.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/03/20,4.03,,0,0,0,81,91,69,40,10,13,19,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/04/20,7.38,,0,0,0,81,89,71,30,20,17,21.9,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/05/20,4.92,,0,0,0,82,94,71,60,60,35.1,35.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/06/20,4.25,,0,0,0,85,95,75,100,220,12.1,17,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/07/20,7.16,,0.19,0,0,87,96,73,60,80,40,59.9,,,1,,1,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/08/20,4.47,,0,0,0,81,93,74,220,210,13,15,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/09/20,8.95,,0.63,0,0,84,93,73,280,290,21,32,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/10/20,10.96,,0.33,0,0,79,86,71,320,270,21,30,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/11/20,8.05,,0,0,0,78,85,71,250,250,21.9,30,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/12/20,10.29,,0,0,0,76,79,68,30,30,23.9,29.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/13/20,5.14,,0,0,0,74,84,65,100,,12.1,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/14/20,7.83,,0,0,0,76,86,68,170,160,18.1,25.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/15/20,9.84,,0.46,0,0,80,88,66,30,20,18.1,23.9,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/16/20,7.61,,0,0,0,73,85,68,40,20,17,21.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/17/20,7.16,,0,0,0,78,90,68,190,200,15,21,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/18/20,12.53,,0,0,0,83,91,77,200,200,21.9,31.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/19/20,12.3,,0.18,0,0,81,84,73,210,210,25.9,38,1,,1,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/20/20,7.61,,0,0,0,78,87,68,320,300,15,21,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/21/20,6.71,,0.03,0,0,77,83,73,130,80,14.1,17,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/22/20,8.72,,0,0,0,78,88,70,290,250,16.1,21.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/23/20,7.38,,0,0,0,74,83,65,30,30,16.1,19.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/24/20,5.82,,0,0,0,75,87,65,40,90,13,17,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/25/20,6.26,,0,0,0,80,92,69,200,180,13,19,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/26/20,12.3,,0.06,0,0,86,96,76,310,300,30,44.1,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/27/20,7.83,,0.01,0,0,81,87,72,320,290,21,25.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/28/20,9.4,,0,0,0,78,89,69,230,250,18.1,28,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/29/20,8.95,,0.57,0,0,81,91,73,20,20,23,28,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/30/20,12.97,,0.09,0,0,77,83,68,20,20,23,29.1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/31/20,9.62,,0,0,0,74,82,66,30,40,17,23.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/01/20,7.61,,0,0,0,74,80,69,30,30,14.1,18.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/02/20,7.83,,0.05,0,0,75,86,67,360,20,28,38,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/03/20,11.18,,0,0,0,68,72,61,10,30,18.1,27.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/04/20,8.5,,0,0,0,66,76,59,360,360,19.9,25.1,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/05/20,5.37,,0,0,0,67,78,56,250,240,13,19.9,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/06/20,5.82,,0,0,0,73,82,66,50,20,12.1,18.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/07/20,4.92,,0,0,0,74,86,62,120,120,14.1,19,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/08/20,9.62,,0,0,0,78,89,68,200,210,17,27.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/09/20,9.62,,0.06,0,0,82,93,73,360,180,21.9,30,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/10/20,9.84,,0.41,0,0,79,91,69,270,270,40,62,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/11/20,6.04,,0,0,0,75,85,66,70,70,13,16.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/12/20,5.37,,0,0,0,76,86,64,100,100,16.1,23,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/13/20,5.59,,0,0,0,78,87,69,60,20,12.1,18.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/14/20,7.16,,0,0,0,79,90,68,20,100,13,17,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/15/20,6.26,,0.25,0,0,79,91,69,350,330,16.1,23.9,,,1,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/16/20,7.16,,0,0,0,75,86,64,350,320,13,18.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/17/20,5.37,,0,0,0,77,86,69,100,100,10.1,13,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/18/20,9.62,,0,0,0,75,78,66,20,10,18.1,23.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/19/20,4.92,,0,0,0,72,84,62,90,100,13,16.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/20/20,6.26,,0,0,0,74,86,64,230,240,12.1,18.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/21/20,5.37,,0,0,0,77,88,67,230,260,10.1,13,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/22/20,7.83,,0,0,0,78,89,67,200,190,16.1,19.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/23/20,6.71,,0,0,0,80,92,70,50,210,15,21,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/24/20,7.38,,0,0,0,83,97,72,260,260,16.1,17,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/25/20,7.38,,0.03,0,0,83,91,72,350,350,35.1,42.9,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/26/20,10.07,,0,0,0,84,94,76,210,180,21,28,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/27/20,10.29,,0,0,0,85,95,78,230,290,16.1,23,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/28/20,12.08,,0,0,0,85,95,77,330,330,21,21,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/29/20,12.08,,0,0,0,80,82,66,350,330,21,28,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/30/20,7.61,,0,0,0,72,79,60,90,60,14.1,19.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/31/20,9.17,,0,0,0,74,85,66,200,230,16.1,23,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/01/20,7.61,,0.19,0,0,73,75,69,100,40,15,21,1,,1,,,,,
